Entity,Code,Date,Daily confirmed cases (cases)
Armenia,ARM,"Mar 19, 2020",37
Armenia,ARM,"Mar 20, 2020",7
Armenia,ARM,"Mar 21, 2020",14
Armenia,ARM,"Mar 22, 2020",24
Armenia,ARM,"Mar 23, 2020",30
Armenia,ARM,"Mar 24, 2020",4
Armenia,ARM,"Mar 25, 2020",71
Armenia,ARM,"Mar 26, 2020",25
Armenia,ARM,"Mar 27, 2020",39
Armenia,ARM,"Mar 28, 2020",43
Armenia,ARM,"Mar 29, 2020",52
Armenia,ARM,"Mar 30, 2020",0
Armenia,ARM,"Mar 31, 2020",58
Armenia,ARM,"Apr 1, 2020",50
Armenia,ARM,"Apr 2, 2020",39
Armenia,ARM,"Apr 3, 2020",92
Armenia,ARM,"Apr 4, 2020",73
Armenia,ARM,"Apr 5, 2020",34
Armenia,ARM,"Apr 6, 2020",52
Armenia,ARM,"Apr 7, 2020",11
Armenia,ARM,"Apr 8, 2020",20
Armenia,ARM,"Apr 9, 2020",28
Armenia,ARM,"Apr 10, 2020",40
Armenia,ARM,"Apr 11, 2020",16
Armenia,ARM,"Apr 12, 2020",30
Armenia,ARM,"Apr 13, 2020",46
Armenia,ARM,"Apr 14, 2020",26
Armenia,ARM,"Apr 15, 2020",72
Armenia,ARM,"Apr 16, 2020",48
Armenia,ARM,"Apr 17, 2020",42
Armenia,ARM,"Apr 18, 2020",47
Armenia,ARM,"Apr 19, 2020",43
Armenia,ARM,"Apr 20, 2020",48
Armenia,ARM,"Apr 21, 2020",62
Armenia,ARM,"Apr 22, 2020",72
Armenia,ARM,"Apr 23, 2020",50
Armenia,ARM,"Apr 24, 2020",73
Aruba,ABW,"Mar 13, 2020",2
Aruba,ABW,"Mar 20, 2020",2
Aruba,ABW,"Mar 24, 2020",8
Aruba,ABW,"Mar 25, 2020",5
Aruba,ABW,"Mar 26, 2020",2
Aruba,ABW,"Mar 27, 2020",9
Aruba,ABW,"Mar 28, 2020",0
Aruba,ABW,"Mar 29, 2020",0
Aruba,ABW,"Mar 30, 2020",22
Aruba,ABW,"Apr 1, 2020",5
Aruba,ABW,"Apr 2, 2020",0
Aruba,ABW,"Apr 3, 2020",5
Aruba,ABW,"Apr 4, 2020",2
Aruba,ABW,"Apr 5, 2020",2
Aruba,ABW,"Apr 6, 2020",0
Aruba,ABW,"Apr 7, 2020",7
Aruba,ABW,"Apr 8, 2020",3
Aruba,ABW,"Apr 9, 2020",3
Aruba,ABW,"Apr 10, 2020",5
Aruba,ABW,"Apr 11, 2020",4
Aruba,ABW,"Apr 12, 2020",6
Aruba,ABW,"Apr 13, 2020",0
Aruba,ABW,"Apr 14, 2020",0
Aruba,ABW,"Apr 15, 2020",0
Aruba,ABW,"Apr 16, 2020",1
Aruba,ABW,"Apr 17, 2020",2
Aruba,ABW,"Apr 18, 2020",1
Aruba,ABW,"Apr 19, 2020",0
Aruba,ABW,"Apr 20, 2020",1
Aruba,ABW,"Apr 21, 2020",0
Aruba,ABW,"Apr 22, 2020",0
Aruba,ABW,"Apr 23, 2020",3
Aruba,ABW,"Apr 24, 2020",0
Asia,,"Dec 31, 2019",27
Asia,,"Jan 1, 2020",0
Asia,,"Jan 2, 2020",0
Asia,,"Jan 3, 2020",17
Asia,,"Jan 4, 2020",0
Asia,,"Jan 5, 2020",15
Asia,,"Jan 6, 2020",0
Asia,,"Jan 7, 2020",0
Asia,,"Jan 8, 2020",0
Asia,,"Jan 9, 2020",0
Asia,,"Jan 10, 2020",0
Asia,,"Jan 11, 2020",0
Asia,,"Jan 12, 2020",0
Asia,,"Jan 13, 2020",1
Asia,,"Jan 14, 2020",0
Asia,,"Jan 15, 2020",1
Asia,,"Jan 16, 2020",0
Asia,,"Jan 17, 2020",5
Asia,,"Jan 18, 2020",17
Asia,,"Jan 19, 2020",136
Asia,,"Jan 20, 2020",20
Asia,,"Jan 21, 2020",152
Asia,,"Jan 22, 2020",142
Asia,,"Jan 23, 2020",97
Asia,,"Jan 24, 2020",266
Asia,,"Jan 25, 2020",448
Asia,,"Jan 26, 2020",669
Asia,,"Jan 27, 2020",794
Asia,,"Jan 28, 2020",1765
Asia,,"Jan 29, 2020",1475
Asia,,"Jan 30, 2020",1752
Asia,,"Jan 31, 2020",1994
Asia,,"Feb 1, 2020",2110
Asia,,"Feb 2, 2020",2604
Asia,,"Feb 3, 2020",2814
Asia,,"Feb 4, 2020",3240
Asia,,"Feb 5, 2020",3895
Asia,,"Feb 6, 2020",3739
Asia,,"Feb 7, 2020",3172
Asia,,"Feb 8, 2020",3433
Asia,,"Feb 9, 2020",2618
Asia,,"Feb 10, 2020",2981
Asia,,"Feb 11, 2020",2495
Asia,,"Feb 12, 2020",2031
Asia,,"Feb 13, 2020",15149
Asia,,"Feb 14, 2020",4166
Asia,,"Feb 15, 2020",2558
Asia,,"Feb 16, 2020",2028
Asia,,"Feb 17, 2020",2066
Asia,,"Feb 18, 2020",1896
Asia,,"Feb 19, 2020",1776
Asia,,"Feb 20, 2020",453
Asia,,"Feb 21, 2020",979
Asia,,"Feb 22, 2020",1048
Asia,,"Feb 23, 2020",945
Asia,,"Feb 24, 2020",413
Asia,,"Feb 25, 2020",675
Asia,,"Feb 26, 2020",756
Asia,,"Feb 27, 2020",986
Asia,,"Feb 28, 2020",920
Asia,,"Feb 29, 2020",1525
Asia,,"Mar 1, 2020",1405
Asia,,"Mar 2, 2020",1328
Asia,,"Mar 3, 2020",1273
Asia,,"Mar 4, 2020",1514
Asia,,"Mar 5, 2020",1253
Asia,,"Mar 6, 2020",1357
Asia,,"Mar 7, 2020",1962
Asia,,"Mar 8, 2020",1625
Asia,,"Mar 9, 2020",1165
Asia,,"Mar 10, 2020",912
Asia,,"Mar 11, 2020",1345
Asia,,"Mar 12, 2020",1633
Asia,,"Mar 13, 2020",1373
Asia,,"Mar 14, 2020",1821
Asia,,"Mar 15, 2020",1807
Asia,,"Mar 16, 2020",1943
Asia,,"Mar 17, 2020",1823
Asia,,"Mar 18, 2020",1945
Asia,,"Mar 19, 2020",2108
Asia,,"Mar 20, 2020",2403
Asia,,"Mar 21, 2020",2540
Asia,,"Mar 22, 2020",2979
Asia,,"Mar 23, 2020",2736
Asia,,"Mar 24, 2020",3208
Asia,,"Mar 25, 2020",4133
Asia,,"Mar 26, 2020",4615
Asia,,"Mar 27, 2020",5381
Asia,,"Mar 28, 2020",7049
Asia,,"Mar 29, 2020",7412
Asia,,"Mar 30, 2020",7098
Asia,,"Mar 31, 2020",7600
Asia,,"Apr 1, 2020",7787
Asia,,"Apr 2, 2020",8414
Asia,,"Apr 3, 2020",8876
Asia,,"Apr 4, 2020",6301
Asia,,"Apr 5, 2020",12331
Asia,,"Apr 6, 2020",10206
Asia,,"Apr 7, 2020",9366
Asia,,"Apr 8, 2020",9623
Asia,,"Apr 9, 2020",9522
Asia,,"Apr 10, 2020",10178
Asia,,"Apr 11, 2020",11051
Asia,,"Apr 12, 2020",13081
Asia,,"Apr 13, 2020",11523
Asia,,"Apr 14, 2020",11760
Asia,,"Apr 15, 2020",11234
Asia,,"Apr 16, 2020",11418
Asia,,"Apr 17, 2020",12991
Asia,,"Apr 18, 2020",11827
Asia,,"Apr 19, 2020",12298
Asia,,"Apr 20, 2020",12311
Asia,,"Apr 21, 2020",14193
Asia,,"Apr 22, 2020",13287
Asia,,"Apr 23, 2020",11484
Asia,,"Apr 24, 2020",13531
Asia excl. China,,"Dec 31, 2019",0
Asia excl. China,,"Jan 1, 2020",0
Asia excl. China,,"Jan 2, 2020",0
Asia excl. China,,"Jan 3, 2020",0
Asia excl. China,,"Jan 4, 2020",0
Asia excl. China,,"Jan 5, 2020",0
Asia excl. China,,"Jan 6, 2020",0
Asia excl. China,,"Jan 7, 2020",0
Asia excl. China,,"Jan 8, 2020",0
Asia excl. China,,"Jan 9, 2020",0
Asia excl. China,,"Jan 10, 2020",0
Asia excl. China,,"Jan 11, 2020",0
Asia excl. China,,"Jan 12, 2020",0
Asia excl. China,,"Jan 13, 2020",1
Asia excl. China,,"Jan 14, 2020",0
Asia excl. China,,"Jan 15, 2020",1
Asia excl. China,,"Jan 16, 2020",0
Asia excl. China,,"Jan 17, 2020",1
Asia excl. China,,"Jan 18, 2020",0
Asia excl. China,,"Jan 19, 2020",0
Asia excl. China,,"Jan 20, 2020",1
Asia excl. China,,"Jan 21, 2020",1
Asia excl. China,,"Jan 22, 2020",2
Asia excl. China,,"Jan 23, 2020",0
Asia excl. China,,"Jan 24, 2020",7
Asia excl. China,,"Jan 25, 2020",7
Asia excl. China,,"Jan 26, 2020",4
Asia excl. China,,"Jan 27, 2020",7
Asia excl. China,,"Jan 28, 2020",12
Asia excl. China,,"Jan 29, 2020",9
Asia excl. China,,"Jan 30, 2020",12
Asia excl. China,,"Jan 31, 2020",14
Asia excl. China,,"Feb 1, 2020",15
Asia excl. China,,"Feb 2, 2020",14
Asia excl. China,,"Feb 3, 2020",2
Asia excl. China,,"Feb 4, 2020",3
Asia excl. China,,"Feb 5, 2020",23
Asia excl. China,,"Feb 6, 2020",12
Asia excl. China,,"Feb 7, 2020",12
Asia excl. China,,"Feb 8, 2020",15
Asia excl. China,,"Feb 9, 2020",11
Asia excl. China,,"Feb 10, 2020",7
Asia excl. China,,"Feb 11, 2020",5
Asia excl. China,,"Feb 12, 2020",3
Asia excl. China,,"Feb 13, 2020",8
Asia excl. China,,"Feb 14, 2020",10
Asia excl. China,,"Feb 15, 2020",20
Asia excl. China,,"Feb 16, 2020",21
Asia excl. China,,"Feb 17, 2020",14
Asia excl. China,,"Feb 18, 2020",6
Asia excl. China,,"Feb 19, 2020",26
Asia excl. China,,"Feb 20, 2020",59
Asia excl. China,,"Feb 21, 2020",88
Asia excl. China,,"Feb 22, 2020",222
Asia excl. China,,"Feb 23, 2020",298
Asia excl. China,,"Feb 24, 2020",195
Asia excl. China,,"Feb 25, 2020",160
Asia excl. China,,"Feb 26, 2020",346
Asia excl. China,,"Feb 27, 2020",547
Asia excl. China,,"Feb 28, 2020",591
Asia excl. China,,"Feb 29, 2020",1097
Asia excl. China,,"Mar 1, 2020",831
Asia excl. China,,"Mar 2, 2020",1123
Asia excl. China,,"Mar 3, 2020",1146
Asia excl. China,,"Mar 4, 2020",1395
Asia excl. China,,"Mar 5, 2020",1136
Asia excl. China,,"Mar 6, 2020",1187
Asia excl. China,,"Mar 7, 2020",1861
Asia excl. China,,"Mar 8, 2020",1579
Asia excl. China,,"Mar 9, 2020",1120
Asia excl. China,,"Mar 10, 2020",892
Asia excl. China,,"Mar 11, 2020",1316
Asia excl. China,,"Mar 12, 2020",1609
Asia excl. China,,"Mar 13, 2020",1351
Asia excl. China,,"Mar 14, 2020",1802
Asia excl. China,,"Mar 15, 2020",1785
Asia excl. China,,"Mar 16, 2020",1918
Asia excl. China,,"Mar 17, 2020",1780
Asia excl. China,,"Mar 18, 2020",1922
Asia excl. China,,"Mar 19, 2020",2064
Asia excl. China,,"Mar 20, 2020",2304
Asia excl. China,,"Mar 21, 2020",2488
Asia excl. China,,"Mar 22, 2020",2914
Asia excl. China,,"Mar 23, 2020",2598
Asia excl. China,,"Mar 24, 2020",3139
Asia excl. China,,"Mar 25, 2020",4055
Asia excl. China,,"Mar 26, 2020",4513
Asia excl. China,,"Mar 27, 2020",5287
Asia excl. China,,"Mar 28, 2020",6930
Asia excl. China,,"Mar 29, 2020",7299
Asia excl. China,,"Mar 30, 2020",7000
Asia excl. China,,"Mar 31, 2020",7516
Asia excl. China,,"Apr 1, 2020",7733
Asia excl. China,,"Apr 2, 2020",8314
Asia excl. China,,"Apr 3, 2020",8806
Asia excl. China,,"Apr 4, 2020",6239
Asia excl. China,,"Apr 5, 2020",12283
Asia excl. China,,"Apr 6, 2020",10139
Asia excl. China,,"Apr 7, 2020",9310
Asia excl. China,,"Apr 8, 2020",9537
Asia excl. China,,"Apr 9, 2020",9436
Asia excl. China,,"Apr 10, 2020",10123
Asia excl. China,,"Apr 11, 2020",10972
Asia excl. China,,"Apr 12, 2020",12988
Asia excl. China,,"Apr 13, 2020",11411
Asia excl. China,,"Apr 14, 2020",11666
Asia excl. China,,"Apr 15, 2020",11185
Asia excl. China,,"Apr 16, 2020",11368
Asia excl. China,,"Apr 17, 2020",12639
Asia excl. China,,"Apr 18, 2020",11796
Asia excl. China,,"Apr 19, 2020",12280
Asia excl. China,,"Apr 20, 2020",12297
Asia excl. China,,"Apr 21, 2020",14161
Asia excl. China,,"Apr 22, 2020",13272
Asia excl. China,,"Apr 23, 2020",11472
Asia excl. China,,"Apr 24, 2020",13523
Australia,AUS,"Dec 31, 2019",0
Australia,AUS,"Jan 1, 2020",0
Australia,AUS,"Jan 2, 2020",0
Australia,AUS,"Jan 3, 2020",0
Australia,AUS,"Jan 4, 2020",0
Australia,AUS,"Jan 5, 2020",0
Australia,AUS,"Jan 6, 2020",0
Australia,AUS,"Jan 7, 2020",0
Australia,AUS,"Jan 8, 2020",0
Australia,AUS,"Jan 9, 2020",0
Australia,AUS,"Jan 10, 2020",0
Australia,AUS,"Jan 11, 2020",0
Australia,AUS,"Jan 12, 2020",0
Australia,AUS,"Jan 13, 2020",0
Australia,AUS,"Jan 14, 2020",0
Australia,AUS,"Jan 15, 2020",0
Australia,AUS,"Jan 16, 2020",0
Australia,AUS,"Jan 17, 2020",0
Australia,AUS,"Jan 18, 2020",0
Australia,AUS,"Jan 19, 2020",0
Australia,AUS,"Jan 20, 2020",0
Australia,AUS,"Jan 21, 2020",0
Australia,AUS,"Jan 22, 2020",0
Australia,AUS,"Jan 23, 2020",0
Australia,AUS,"Jan 24, 2020",0
Australia,AUS,"Jan 25, 2020",1
Australia,AUS,"Jan 26, 2020",3
Australia,AUS,"Jan 27, 2020",0
Australia,AUS,"Jan 28, 2020",0
Australia,AUS,"Jan 29, 2020",0
Australia,AUS,"Jan 30, 2020",2
Australia,AUS,"Jan 31, 2020",1
Australia,AUS,"Feb 1, 2020",2
Australia,AUS,"Feb 2, 2020",2
Australia,AUS,"Feb 3, 2020",0
Australia,AUS,"Feb 4, 2020",0
Australia,AUS,"Feb 5, 2020",1
Australia,AUS,"Feb 6, 2020",1
Australia,AUS,"Feb 7, 2020",1
Australia,AUS,"Feb 8, 2020",0
Australia,AUS,"Feb 9, 2020",0
Australia,AUS,"Feb 10, 2020",0
Australia,AUS,"Feb 11, 2020",0
Australia,AUS,"Feb 12, 2020",0
Australia,AUS,"Feb 13, 2020",0
Australia,AUS,"Feb 14, 2020",1
Australia,AUS,"Feb 15, 2020",0
Australia,AUS,"Feb 16, 2020",0
Australia,AUS,"Feb 17, 2020",0
Australia,AUS,"Feb 18, 2020",0
Australia,AUS,"Feb 19, 2020",0
Australia,AUS,"Feb 20, 2020",0
Australia,AUS,"Feb 21, 2020",2
Australia,AUS,"Feb 22, 2020",4
Australia,AUS,"Feb 23, 2020",1
Australia,AUS,"Feb 24, 2020",0
Australia,AUS,"Feb 25, 2020",0
Australia,AUS,"Feb 26, 2020",0
Australia,AUS,"Feb 27, 2020",1
Australia,AUS,"Feb 28, 2020",0
Australia,AUS,"Feb 29, 2020",2
Australia,AUS,"Mar 1, 2020",1
Australia,AUS,"Mar 2, 2020",3
Australia,AUS,"Mar 3, 2020",4
Australia,AUS,"Mar 4, 2020",8
Australia,AUS,"Mar 5, 2020",11
Australia,AUS,"Mar 6, 2020",7
Australia,AUS,"Mar 7, 2020",4
Australia,AUS,"Mar 8, 2020",11
Australia,AUS,"Mar 9, 2020",6
Australia,AUS,"Mar 10, 2020",20
Australia,AUS,"Mar 11, 2020",12
Australia,AUS,"Mar 12, 2020",14
Australia,AUS,"Mar 13, 2020",30
Australia,AUS,"Mar 14, 2020",41
Australia,AUS,"Mar 15, 2020",52
Australia,AUS,"Mar 16, 2020",49
Australia,AUS,"Mar 17, 2020",77
Australia,AUS,"Mar 18, 2020",79
Australia,AUS,"Mar 19, 2020",111
Australia,AUS,"Mar 20, 2020",144
Australia,AUS,"Mar 21, 2020",165
Australia,AUS,"Mar 22, 2020",224
Australia,AUS,"Mar 23, 2020",611
Australia,AUS,"Mar 24, 2020",114
Australia,AUS,"Mar 25, 2020",600
Australia,AUS,"Mar 26, 2020",376
Australia,AUS,"Mar 27, 2020",367
Australia,AUS,"Mar 28, 2020",212
Australia,AUS,"Mar 29, 2020",431
Australia,AUS,"Mar 30, 2020",284
Australia,AUS,"Mar 31, 2020",464
Australia,AUS,"Apr 1, 2020",150
Australia,AUS,"Apr 2, 2020",269
Australia,AUS,"Apr 3, 2020",248
Australia,AUS,"Apr 4, 2020",324
Australia,AUS,"Apr 5, 2020",139
Australia,AUS,"Apr 6, 2020",57
Australia,AUS,"Apr 7, 2020",100
Australia,AUS,"Apr 8, 2020",112
Australia,AUS,"Apr 9, 2020",96
Australia,AUS,"Apr 10, 2020",100
Australia,AUS,"Apr 11, 2020",86
Australia,AUS,"Apr 12, 2020",51
Australia,AUS,"Apr 13, 2020",33
Australia,AUS,"Apr 14, 2020",44
Australia,AUS,"Apr 15, 2020",50
Australia,AUS,"Apr 16, 2020",42
Australia,AUS,"Apr 17, 2020",39
Australia,AUS,"Apr 18, 2020",36
Australia,AUS,"Apr 19, 2020",53
Australia,AUS,"Apr 20, 2020",26
Australia,AUS,"Apr 21, 2020",13
Australia,AUS,"Apr 22, 2020",22
Australia,AUS,"Apr 23, 2020",7
Australia,AUS,"Apr 24, 2020",13
Austria,AUT,"Dec 31, 2019",0
Austria,AUT,"Jan 1, 2020",0
Austria,AUT,"Jan 2, 2020",0
Austria,AUT,"Jan 3, 2020",0
Austria,AUT,"Jan 4, 2020",0
Austria,AUT,"Jan 5, 2020",0
Austria,AUT,"Jan 6, 2020",0
Austria,AUT,"Jan 7, 2020",0
Austria,AUT,"Jan 8, 2020",0
Austria,AUT,"Jan 9, 2020",0
Austria,AUT,"Jan 10, 2020",0
Austria,AUT,"Jan 11, 2020",0
Austria,AUT,"Jan 12, 2020",0
Austria,AUT,"Jan 13, 2020",0
Austria,AUT,"Jan 14, 2020",0
Austria,AUT,"Jan 15, 2020",0
Austria,AUT,"Jan 16, 2020",0
Austria,AUT,"Jan 17, 2020",0
Austria,AUT,"Jan 18, 2020",0
Austria,AUT,"Jan 19, 2020",0
Austria,AUT,"Jan 20, 2020",0
Austria,AUT,"Jan 21, 2020",0
Austria,AUT,"Jan 22, 2020",0
Austria,AUT,"Jan 23, 2020",0
Austria,AUT,"Jan 24, 2020",0
Austria,AUT,"Jan 25, 2020",0
Austria,AUT,"Jan 26, 2020",0
Austria,AUT,"Jan 27, 2020",0
Austria,AUT,"Jan 28, 2020",0
Austria,AUT,"Jan 29, 2020",0
Austria,AUT,"Jan 30, 2020",0
Austria,AUT,"Jan 31, 2020",0
Austria,AUT,"Feb 1, 2020",0
Austria,AUT,"Feb 2, 2020",0
Austria,AUT,"Feb 3, 2020",0
Austria,AUT,"Feb 4, 2020",0
Austria,AUT,"Feb 5, 2020",0
Austria,AUT,"Feb 6, 2020",0
Austria,AUT,"Feb 7, 2020",0
Austria,AUT,"Feb 8, 2020",0
Austria,AUT,"Feb 9, 2020",0
Austria,AUT,"Feb 10, 2020",0
Austria,AUT,"Feb 11, 2020",0
Austria,AUT,"Feb 12, 2020",0
Austria,AUT,"Feb 13, 2020",0
Austria,AUT,"Feb 14, 2020",0
Austria,AUT,"Feb 15, 2020",0
Austria,AUT,"Feb 16, 2020",0
Austria,AUT,"Feb 17, 2020",0
Austria,AUT,"Feb 18, 2020",0
Austria,AUT,"Feb 19, 2020",0
Austria,AUT,"Feb 20, 2020",0
Austria,AUT,"Feb 21, 2020",0
Austria,AUT,"Feb 22, 2020",0
Austria,AUT,"Feb 23, 2020",0
Austria,AUT,"Feb 24, 2020",0
Austria,AUT,"Feb 25, 2020",0
Austria,AUT,"Feb 26, 2020",2
Austria,AUT,"Feb 27, 2020",0
Austria,AUT,"Feb 28, 2020",3
Austria,AUT,"Feb 29, 2020",2
Austria,AUT,"Mar 1, 2020",3
Austria,AUT,"Mar 2, 2020",4
Austria,AUT,"Mar 3, 2020",4
Austria,AUT,"Mar 4, 2020",6
Austria,AUT,"Mar 5, 2020",5
Austria,AUT,"Mar 6, 2020",12
Austria,AUT,"Mar 7, 2020",33
Austria,AUT,"Mar 8, 2020",25
Austria,AUT,"Mar 9, 2020",3
Austria,AUT,"Mar 10, 2020",29
Austria,AUT,"Mar 11, 2020",51
Austria,AUT,"Mar 12, 2020",64
Austria,AUT,"Mar 13, 2020",115
Austria,AUT,"Mar 14, 2020",143
Austria,AUT,"Mar 15, 2020",151
Austria,AUT,"Mar 16, 2020",205
Austria,AUT,"Mar 17, 2020",156
Austria,AUT,"Mar 18, 2020",316
Austria,AUT,"Mar 19, 2020",314
Austria,AUT,"Mar 20, 2020",550
Austria,AUT,"Mar 21, 2020",453
Austria,AUT,"Mar 22, 2020",375
Austria,AUT,"Mar 23, 2020",607
Austria,AUT,"Mar 24, 2020",855
Austria,AUT,"Mar 25, 2020",796
Austria,AUT,"Mar 26, 2020",606
Austria,AUT,"Mar 27, 2020",1141
Austria,AUT,"Mar 28, 2020",668
Austria,AUT,"Mar 29, 2020",594
Austria,AUT,"Mar 30, 2020",522
Austria,AUT,"Mar 31, 2020",805
Austria,AUT,"Apr 1, 2020",564
Austria,AUT,"Apr 2, 2020",529
Austria,AUT,"Apr 3, 2020",418
Austria,AUT,"Apr 4, 2020",396
Austria,AUT,"Apr 5, 2020",241
Austria,AUT,"Apr 6, 2020",217
Austria,AUT,"Apr 7, 2020",314
Austria,AUT,"Apr 8, 2020",343
Austria,AUT,"Apr 9, 2020",329
Austria,AUT,"Apr 10, 2020",279
Austria,AUT,"Apr 11, 2020",312
Austria,AUT,"Apr 12, 2020",247
Austria,AUT,"Apr 13, 2020",130
Austria,AUT,"Apr 14, 2020",106
Austria,AUT,"Apr 15, 2020",191
Austria,AUT,"Apr 16, 2020",136
Austria,AUT,"Apr 17, 2020",78
Austria,AUT,"Apr 18, 2020",155
Austria,AUT,"Apr 19, 2020",59
Austria,AUT,"Apr 20, 2020",48
Austria,AUT,"Apr 21, 2020",73
Austria,AUT,"Apr 22, 2020",50
Austria,AUT,"Apr 23, 2020",91
Austria,AUT,"Apr 24, 2020",61
Azerbaijan,AZE,"Dec 31, 2019",0
Azerbaijan,AZE,"Jan 1, 2020",0
Azerbaijan,AZE,"Jan 2, 2020",0
Azerbaijan,AZE,"Jan 3, 2020",0
Azerbaijan,AZE,"Jan 4, 2020",0
Azerbaijan,AZE,"Jan 5, 2020",0
Azerbaijan,AZE,"Jan 6, 2020",0
Azerbaijan,AZE,"Jan 7, 2020",0
Azerbaijan,AZE,"Jan 8, 2020",0
Azerbaijan,AZE,"Jan 9, 2020",0
Azerbaijan,AZE,"Jan 10, 2020",0
Azerbaijan,AZE,"Jan 11, 2020",0
Azerbaijan,AZE,"Jan 12, 2020",0
Azerbaijan,AZE,"Jan 13, 2020",0
Azerbaijan,AZE,"Jan 14, 2020",0
Azerbaijan,AZE,"Jan 15, 2020",0
Azerbaijan,AZE,"Jan 16, 2020",0
Azerbaijan,AZE,"Jan 17, 2020",0
Azerbaijan,AZE,"Jan 18, 2020",0
Azerbaijan,AZE,"Jan 19, 2020",0
Azerbaijan,AZE,"Jan 20, 2020",0
Azerbaijan,AZE,"Jan 21, 2020",0
Azerbaijan,AZE,"Jan 22, 2020",0
Azerbaijan,AZE,"Jan 23, 2020",0
Azerbaijan,AZE,"Jan 24, 2020",0
Azerbaijan,AZE,"Jan 25, 2020",0
Azerbaijan,AZE,"Jan 26, 2020",0
Azerbaijan,AZE,"Jan 27, 2020",0
Azerbaijan,AZE,"Jan 28, 2020",0
Azerbaijan,AZE,"Jan 29, 2020",0
Azerbaijan,AZE,"Jan 30, 2020",0
Azerbaijan,AZE,"Jan 31, 2020",0
Azerbaijan,AZE,"Feb 1, 2020",0
Azerbaijan,AZE,"Feb 2, 2020",0
Azerbaijan,AZE,"Feb 3, 2020",0
Azerbaijan,AZE,"Feb 4, 2020",0
Azerbaijan,AZE,"Feb 5, 2020",0
Azerbaijan,AZE,"Feb 6, 2020",0
Azerbaijan,AZE,"Feb 7, 2020",0
Azerbaijan,AZE,"Feb 8, 2020",0
Azerbaijan,AZE,"Feb 9, 2020",0
Azerbaijan,AZE,"Feb 10, 2020",0
Azerbaijan,AZE,"Feb 11, 2020",0
Azerbaijan,AZE,"Feb 12, 2020",0
Azerbaijan,AZE,"Feb 13, 2020",0
Azerbaijan,AZE,"Feb 14, 2020",0
Azerbaijan,AZE,"Feb 15, 2020",0
Azerbaijan,AZE,"Feb 16, 2020",0
Azerbaijan,AZE,"Feb 17, 2020",0
Azerbaijan,AZE,"Feb 18, 2020",0
Azerbaijan,AZE,"Feb 19, 2020",0
Azerbaijan,AZE,"Feb 20, 2020",0
Azerbaijan,AZE,"Feb 21, 2020",0
Azerbaijan,AZE,"Feb 22, 2020",0
Azerbaijan,AZE,"Feb 23, 2020",0
Azerbaijan,AZE,"Feb 24, 2020",0
Azerbaijan,AZE,"Feb 25, 2020",0
Azerbaijan,AZE,"Feb 26, 2020",0
Azerbaijan,AZE,"Feb 27, 2020",0
Azerbaijan,AZE,"Feb 28, 2020",0
Azerbaijan,AZE,"Feb 29, 2020",1
Azerbaijan,AZE,"Mar 1, 2020",0
Azerbaijan,AZE,"Mar 2, 2020",2
Azerbaijan,AZE,"Mar 6, 2020",3
Azerbaijan,AZE,"Mar 7, 2020",3
Azerbaijan,AZE,"Mar 11, 2020",2
Azerbaijan,AZE,"Mar 12, 2020",2
Azerbaijan,AZE,"Mar 13, 2020",0
Azerbaijan,AZE,"Mar 15, 2020",6
Azerbaijan,AZE,"Mar 16, 2020",0
Azerbaijan,AZE,"Mar 17, 2020",0
Azerbaijan,AZE,"Mar 18, 2020",9
Azerbaijan,AZE,"Mar 19, 2020",6
Azerbaijan,AZE,"Mar 20, 2020",10
Azerbaijan,AZE,"Mar 21, 2020",0
Azerbaijan,AZE,"Mar 22, 2020",9
Azerbaijan,AZE,"Mar 23, 2020",12
Azerbaijan,AZE,"Mar 24, 2020",7
Azerbaijan,AZE,"Mar 25, 2020",15
Azerbaijan,AZE,"Mar 26, 2020",6
Azerbaijan,AZE,"Mar 27, 2020",29
Azerbaijan,AZE,"Mar 28, 2020",43
Azerbaijan,AZE,"Mar 29, 2020",17
Azerbaijan,AZE,"Mar 30, 2020",27
Azerbaijan,AZE,"Mar 31, 2020",64
Azerbaijan,AZE,"Apr 1, 2020",25
Azerbaijan,AZE,"Apr 2, 2020",61
Azerbaijan,AZE,"Apr 3, 2020",41
Azerbaijan,AZE,"Apr 4, 2020",43
Azerbaijan,AZE,"Apr 5, 2020",78
Azerbaijan,AZE,"Apr 6, 2020",63
Azerbaijan,AZE,"Apr 7, 2020",57
Azerbaijan,AZE,"Apr 8, 2020",76
Azerbaijan,AZE,"Apr 9, 2020",105
Azerbaijan,AZE,"Apr 10, 2020",104
Azerbaijan,AZE,"Apr 11, 2020",65
Azerbaijan,AZE,"Apr 12, 2020",67
Azerbaijan,AZE,"Apr 13, 2020",40
Azerbaijan,AZE,"Apr 14, 2020",50
Azerbaijan,AZE,"Apr 15, 2020",49
Azerbaijan,AZE,"Apr 16, 2020",56
Azerbaijan,AZE,"Apr 17, 2020",30
Azerbaijan,AZE,"Apr 18, 2020",57
Azerbaijan,AZE,"Apr 19, 2020",33
Azerbaijan,AZE,"Apr 20, 2020",25
Azerbaijan,AZE,"Apr 21, 2020",38
Azerbaijan,AZE,"Apr 22, 2020",44
Azerbaijan,AZE,"Apr 23, 2020",38
Azerbaijan,AZE,"Apr 24, 2020",30
Bahamas,BHS,"Mar 16, 2020",1
Bahamas,BHS,"Mar 17, 2020",0
